
8708,124484,Kenny & Company (1976) ,"In the days leading up to Halloween in a Southern California suburb, 11-year-old Kenny and his best friend, Doug, play flag football, ride skateboards, get into mischief, and fend off the ...
                    See full summary »",DonCoscarelli,DanMcCann,A.MichaelBaldwin,JeffRoth
8709,124851,Delirium (2014) ,"Set in a world where love is deemed illegal and can be eradicated with a special procedure. With 95 days to go until her scheduled treatment, Lena Holoway does the unthinkable: she falls in love.",RodrigoGarcía,EmmaRoberts,JeanineMason,BillyCampbell
8710,124853,Why Man Creates (1968) ,"Through several amusing live action and animated vignettes, Saul Bass illustrates a fundamental and essential particularity of human nature that keeps us alive and the world turning, ...
                    See full summary »",SaulBass,PeterHansen,PaulSaltman,
8711,124859,The Gambler (2014) ,"Literature professor and gambler Jim Bennett's debt causes him to borrow money from his mother and a loan shark. Further complicating his situation, is his relationship with one of his students. Will Bennett risk his life for a second chance?",RupertWyatt,MarkWahlberg,JessicaLange,JohnGoodman
8712,125221,The Beast of Hollow Mountain (1956) ,An American cowboy living in Mexico discovers his cattle are being eaten by a giant prehistoric dinosaur.,,GuyMadison,PatriciaMedina,CarlosRivas
8713,125914,Mortdecai (2015) ,"Juggling angry Russians, the British Mi5, and an international terrorist, debonair art dealer and part-time rogue Charlie Mortdecai races to recover a stolen painting rumored to contain a code that leads to lost gold.",DavidKoepp,JohnnyDepp,GwynethPaltrow,EwanMcGregor
8714,125916,Fifty Shades of Grey (2015) ,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.",SamTaylor-Johnson,DakotaJohnson,JamieDornan,JenniferEhle
8715,125970,Halloweentown (1998) ,"After learning she is a witch, a girl helps save a town full of other supernatural creatures.",DuwayneDunham,DebbieReynolds,KimberlyJ.Brown,JudithHoag
8716,125974,Halloweentown High (2004) ,A girl in a magical world bets her family's magic that nothing bad will happen when kids from Halloweentown attend high school in the mortal realm.,MarkA.Z.Dippé,KimberlyJ.Brown,DebbieReynolds,JudithHoag
8717,126088,A Flintstones Christmas Carol (1994) ,"Fred is cast as Ebenezer Scrooge in a stage adaption of the story, but is acting a bit stingy in real-life.",JoannaRomersa,HenryCorden,JeanVanderPyl,FrankWelker
8718,126090,Hedgehog in the Fog (1975) ,"A little hedgehog, on the way to visit his friend the bear, gets lost in thick fog, where horses, dogs and even falling leaves take on a terrifying new aspect.",YuriNorstein,VyacheslavNevinnyy,MariyaVinogradova,AlekseyBatalov
8719,126142,Fantaghirò (1991) ,"During archery in a wood Princess Fantaghiro is discovered by the hostile king's son Romualdo. He is able to take a short look at her before she can escape and immediately falls in love ...
                    See full summary »",LambertoBava,AlessandraMartines,MarioAdorf,KimRossiStuart
8720,126420,American Heist (2014) ,"James owes his life to his older brother, Frankie after taking the rap for a crime they committed together. While Frankie served time, James worked to turn his life around, got a steady job and began courting his former girlfriend Emily. Now, Frankie is released and back on the streets with no money and no place to go.",SarikAndreasyan,HaydenChristensen,AdrienBrody,JordanaBrewster
8721,126426,Solyaris (1968) ,"Kris Kelvin joins the space station orbiting the planet Solaris, only to find its two crew members plagued by ""phantoms,"" creations of Solaris. Kelvin is soon confronted with his own phantom, taking the shape of his dead wife Hari.",,VasiliyLanovoy,AntoninaPilyus,VladimirEtush
8722,126430,The Pacific             ,"The Pacific Theatre of World War II, as seen through the eyes of several young Marines.",,JamesBadgeDale,JosephMazzello,JonSeda
8723,126482,Strange Magic (2015) ,"Goblins, elves, fairies and imps, and their misadventures sparked by the battle over a powerful potion.",GaryRydstrom,EvanRachelWood,ElijahKelley,KristinChenoweth
8724,126548,The DUFF (2015) ,"A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.",AriSandel,MaeWhitman,BellaThorne,RobbieAmell
8725,126577,"Papá, soy una zombi (2011) ",The misadventures of a teenager girl in her new life as zombie.,,PaulaRibó,NúriaTrifol,IvanLabanda
8726,126921,The Fox and the Hound 2 (2006) ,"Tod and Copper still go together like an itch and a scratch, but when Copper gets a shot at the big time with a nutty group of hound dog howlers, their purebred friendship is put to the test.",JimKammerud,RebaMcEntire,PatrickSwayze,JonahBobo
8727,127052,Operatsiya 'Y' i drugie priklyucheniya Shurika (1965) ,"Three stories about Shurik - a young student. He fights against criminals, falls in love, confuses apartments, passes exams - he lives after all.",LeonidGaidai,AleksandrDemyanenko,MikhailPugovkin,AlekseiSmirnov
8728,127096,Project Almanac (2015) ,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",DeanIsraelite,AmyLandecker,SofiaBlack-D'Elia,VirginiaGardner
8729,127098,Louis C.K.: Live at the Comedy Store (2015) ,Comedian Louis C.K. performs live at the Comedy store in LA.,LouisC.K.,LouisC.K.,JayLondon,
8730,127108,Brooklyn (2015) ,"An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within.",JohnCrowley,SaoirseRonan,EmoryCohen,DomhnallGleeson
8731,127114,The End of the Tour (2015) ,"The story of the five-day interview between Rolling Stone reporter David Lipsky and acclaimed novelist David Foster Wallace, which took place right after the 1996 publication of Wallace's groundbreaking epic novel, 'Infinite Jest.'",JamesPonsoldt,JasonSegel,JesseEisenberg,AnnaChlumsky
8732,127116,Experimenter (2015) ,"In 1961, famed social psychologist Stanley Milgram conducted a series of radical behavior experiments that tested ordinary humans' willingness to obey authority.",MichaelAlmereyda,JohnPalladino,AnthonyEdwards,JimGaffigan
8733,127130,Mistress America (2015) ,"A lonely college freshman's life is turned upside-down by her impetuous, adventurous stepsister-to-be.",NoahBaumbach,GretaGerwig,LolaKirke,ShanaDowdeswell
8734,127132,Zipper (2015) ,A successful family man with a blossoming political career loses all sense of morality when he becomes addicted to using an escort agency.,MoraStephens,PatrickWilson,LenaHeadey,RayWinstone
8735,127134,A Walk in the Woods (2015) ,"After spending two decades in England, Bill Bryson (Robert Redford) returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends, Stephen Katz (Nick Nolte).",KenKwapis,RobertRedford,NickNolte,EmmaThompson
8736,127136,True Story (2015) ,When disgraced New York Times reporter Michael Finkel meets accused killer Christian Longo - who has taken on Finkel's identity - his investigation morphs into a game of cat-and-mouse.,RupertGoold,JamesFranco,JonahHill,FelicityJones
8737,127146,Cobain: Montage of Heck (2015) ,"An authorized documentary on the late musician Kurt Cobain, from his early days in Aberdeen, Washington to his success and downfall with the grunge band Nirvana.",BrettMorgen,AaronBurckhard,ChadChanning,DonCobain
8738,127152,Going Clear: Scientology & the Prison of Belief (2015) ,A documentary looking at the inner-workings of the Church of Scientology.,AlexGibney,PaulHaggis,JasonBeghe,SpankyTaylor
8739,127164,"What Happened, Miss Simone? (2015) ","A documentary about the life and legend Nina Simone, an American singer, pianist, and civil rights activist labeled the ""High Priestess of Soul.""",LizGarbus,NinaSimone,LisaSimoneKelly,RogerNupie
8740,127172,A Story of Children and Film (2013) ,"A Story of Children and Film is the world's first movie about kids in global cinema. It's passionate, poetic, portrait of the adventure of childhood: its surrealism, loneliness, fun, ...
                    See full summary »",MarkCousins,MarkCousins,Ben,Laura
8741,127180,The Story of Film: An Odyssey             ,A comprehensive history of the medium and art of motion pictures.,,MarkCousins,JuanDiegoBotto,AleksandrSokurov
8742,127184,Eden (2014) ,"Paul, a teenager in the underground scene of early-nineties Paris, forms a DJ collective with his friends and together they plunge into the nightlife of sex, drugs, and endless music.",MiaHansen-Løve,FélixdeGivry,PaulineEtienne,VincentMacaigne
8743,127194,The D Train (2015) ,The head of a high school reunion committee tries to get the most popular guy in school to attend their class' upcoming 20-year reunion.,,JackBlack,JamesMarsden,KathrynHahn
8744,127198,Dope (2015) ,"Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure.",RickFamuyiwa,ShameikMoore,TonyRevolori,KierseyClemons
8745,127202,Me and Earl and the Dying Girl (2015) ,"High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer.",AlfonsoGomez-Rejon,ThomasMann,RJCyler,OliviaCooke
8746,127204,The Overnight (2015) ,"Alex, Emily, and their son, RJ, are new to Los Angeles. A chance meeting at the park introduces them to the mysterious Kurt, Charlotte, and Max. A family ""playdate"" becomes increasingly interesting as the night goes on.",PatrickBrice,AdamScott,TaylorSchilling,JasonSchwartzman
8747,127212,The Stanford Prison Experiment (2015) ,"In 1971, twenty-four male students are selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the Stanford psychology building.",KylePatrickAlvarez,EzraMiller,TyeSheridan,BillyCrudup
8748,127298,A Pigeon Sat on a Branch Reflecting on Existence (2014) ,"Sam and Jonathan, a pair of hapless novelty salesman, embark on a tour of the human condition in reality and fantasy that unfold in a series of absurdist episodes.",RoyAndersson,HolgerAndersson,NilsWestblom,ViktorGyllenberg
8749,127319,The Loft (2014) ,"Five married guys secretly share a penthouse loft in the city where they can carry out hidden affairs. But the fantasy becomes a nightmare, when they discover the dead body of a woman in the loft one of the group must be involved.",ErikVanLooy,KarlUrban,JamesMarsden,WentworthMiller
8750,127323,Vice (2015) ,"Bruce Willis stars in this Sci-Fi thriller about ultimate resort: VICE, where customers can play out their wildest fantasies with artificial inhabitants who look like humans.",BrianA.Miller,ThomasJane,BruceWillis,AmbyrChilders
8751,127390,Blue Harvest             ,"With the Griffins stuck at home during a blackout, Peter tells the story of Star Wars Episode IV: A New Hope.",,SethMacFarlane,AlexBorstein,SethGreen
8752,128087,Trinity and Sartana Are Coming (1972) ,Trinity and Sartana,MarioSiciliano,AlbertoDell'Acqua,HarryBaird,BeatricePellegrino
8753,128089,Kevin Hart: I'm a Grown Little Man (2009) ,"With his wisecracking one-of-a-kind style of comedy, Kevin Hart pokes fun at everyone - even his audience.",ShannonHartman,,,
8754,128097,Jim Norton: American Degenerate (2013) ,"For his second EPIX comedy special, Jim Norton takes self-deprecation and outrageous humor to new extremes. Norton attacks a wide range of topics with the knowledge that some of his remarks will no doubt inspire complaints. In HD.",ShannonHartman,RobertKelly,JimNorton,MichaelKennethWilliams
8755,128099,Jim Jefferies: BARE (2014) ,Covers topics from gun control to family values.,ShannonHartman,,,
8756,128197,Hard Promises (1991) ,"A man who doesn't like stable work environments has been away for too many years, and finds out his wife has divorced him and is planning to remarry. He comes home to confront her, trying ...
                    See full summary »",MartinDavidson,SissySpacek,WilliamPetersen,BrianKerwin
8757,128360,The Hateful Eight (2015) ,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",QuentinTarantino,SamuelL.Jackson,KurtRussell,JenniferJasonLeigh
8758,128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014) ,"Recorded in Spreckels Theater in San Diego, California, comedian Patton Oswalt returns for his 5th feature-length stand-up comedy special.",BobcatGoldthwait,,,
8759,128488,Wild Card (2015) ,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play...and it's all or nothing.",SimonWest,JasonStatham,MichaelAngarano,DominikGarcia
8760,128512,Paper Towns (2015) ,"After an all-night adventure, Quentin's lifelong crush, Margo, disappears, leaving behind clues that Quentin and his friends follow on the journey of a lifetime.",JakeSchreier,NatWolff,CaraDelevingne,AustinAbrams
8761,128520,The Wedding Ringer (2015) ,"Two weeks shy of his wedding, a socially awkward guy enters into a charade by hiring the owner of a company that provides best men for grooms in need.",JeremyGarelick,KevinHart,JoshGad,KaleyCuoco
8762,128542,Wyrmwood: Road of the Dead (2014) ,A talented mechanic prepares to battle his way through hordes of flesh-eating monsters after his sister is kidnapped on the eve of a zombie apocalypse.,KiahRoache-Turner,JayGallagher,BiancaBradey,LeonBurchill
8763,128592,The Boy Next Door (2015) ,"A woman, separated from her unfaithful husband, falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",RobCohen,JenniferLopez,RyanGuzman,KristinChenoweth
8764,128594,Boy Meets Girl (2014) ,"Boy Meets Girl is a funny, tender, sex positive romantic comedy that explores what it means to be a real man or woman, and how important it is to live a courageous life not letting fear stand in the way of going after your dreams.",EricSchaeffer,MichaelWelch,MichelleHendley,AlexandraTurshen
8765,128620,Victoria (2015) ,A young Spanish woman who has recently moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.,SebastianSchipper,LaiaCosta,FrederickLau,FranzRogowski
8766,128695,The Dark Valley (2014) ,"Through a hidden path a lone rider reaches a little town high up in the Alps. Nobody knows where the stranger comes from, nor what he wants there. But everyone knows that they don't want him to stay.",AndreasProchaska,SamRiley,TobiasMoretti,PaulaBeer
8767,128736,I'm Here (2010) ,A young man faces the abrupt loss of his friend.,SpikeJonze,AndrewGarfield,SiennaGuillory,AnnieHardy
8768,128832,The Last Five Years (2014) ,A struggling actress and her novelist lover each illustrate the struggle and deconstruction of their love affair.,RichardLaGravenese,AnnaKendrick,JeremyJordan,TamaraMintz
8769,128838,Crimson Peak (2015) ,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds - and remembers.",GuillermodelToro,MiaWasikowska,JessicaChastain,TomHiddleston
8770,128842,Dragonheart 3: The Sorcerer's Curse (2015) ,"A young knight and a dragon named Drago, whose lives they now share with one heart, join forces to protect a nest filled with dragon eggs from an evil sorcerer, as well undo a curse placed on Drago.",ColinTeague,JulianMorris,TamzinMerchant,JassaAhluwalia
8771,128852,Chris Rock: Bigger & Blacker (1999) ,Chris Rock's third HBO comedy special shows him performing his stand-up routine at Apollo Theater in Harlem.,KeithTruesdell,ChrisRock,SlickRick,DougE.Fresh
8772,128900,O Amor Natural (1996) ,"A documentary on Brazil's relationship with the poetry of Carlos Drummond de Andrade, and to their own sexuality.",HeddyHonigmann,,,
8773,128902,The Forgotten Space (2010) ,"Details the catastrophic effects globalization has wrought on the ship, truck and train industries. We visit displaced farmers and villagers in Holland and Belgium, underpaid truck drivers ...
                    See full summary »",,,,
8774,128908,Cloudburst (2011) ,"A lesbian couple escape from their nursing home and head up to Canada to get married. Along the way, they pick up a young, male hitchhiker.",ThomFitzgerald,OlympiaDukakis,BrendaFricker,KristinBooth
8775,128914,Tom Segura: Completely Normal (2014) ,Levelheaded stand-up Tom Segura shares offhand appraisals on hotels and opens up about his hobbies and digestive ailments in this comedy special.,JayChapman,,,
8776,128944,"Honey, We Shrunk Ourselves! (1997) ","Mischief device, created by Wayne Szalinski, mess up again - this time not the children have shrunk, but the adults themselves.",DeanCundey,RickMoranis,EveGordon,BugHall
8777,128968,Stitch! The Movie (2003) ,"Stitch, an alien living on Earth disguised as a dog with his human family, continues his adventures when he discovers that the alien family he never knew he had is now in Hawaii, being hunted down by galactic forces.",,DaveighChase,ChrisSanders,TiaCarrere
8778,128975,Hot Tub Time Machine 2 (2015) ,"When Lou's shot in the groin, Nick and Jacob drag him in the Hot Tub Time Machine to go back in time and save Lou. The 3 end 10 years in the future, where they need to go to find the shooter.",StevePink,RobCorddry,CraigRobinson,ClarkDuke
8779,128991,Johnny Express (2014) ,"In the year 2150, Johnny, a lazy Space Delivery Man, must deliver a package on a planet he does not fully understand.",KyungminWoo,,,
8780,129011,Eddie Izzard: Glorious (1997) ,"Eddie Izzard's routine has a loose trajectory from the beginning of the Old Testament and the creation of the world in seven days to Revelations; God, in the voice of James Mason, makes ...
                    See full summary »",PeterRichardson,EddieIzzard,MacMcDonald,RhonaMitra
8781,129229,Northmen - A Viking Saga (2014) ,A band of Vikings cross enemy lines and a panicked race begins. The losers will pay with their lives.,ClaudioFäh,EdSkrein,JamesNorton,TomHopper
8782,129250,Superfast! (2015) ,A spoof on The Fast and the Furious (2001) and the following F&F movies. An undercover cop joins a gang of criminal street racers to get close to the LA crime kingpin.,,AlexAshbaugh,DalePavinski,LiliMirojnick
8783,129313,Reality (2014) ,"A wanna-be director is given 48 hours by a producer to find the best groan of pain, worthy of an Oscar, as the only condition to back his film.",QuentinDupieux,AlainChabat,JonathanLambert,ÉlodieBouchez
8784,129333,Julia (2014) ,"A neo-noir revenge thriller centering on Julia Shames, who after suffering a brutal trauma, falls prey to an unorthodox form of therapy to restore herself.",MatthewA.Brown,AshleyC.Williams,TahynaMacManus,JackNoseworthy
8785,129354,Focus (2015) ,"In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop.",,WillSmith,MargotRobbie,RodrigoSantoro
8786,129397,Marvel One-Shot: Item 47 (2012) ,SHIELD agent Sitwell is assigned to recover an abandoned Chitauri weapon being used by a young couple robbing a bank.,LouisD'Esposito,LizzyCaplan,JesseBradford,MaximilianoHernández
8787,129428,The Second Best Exotic Marigold Hotel (2015) ,"As the Best Exotic Marigold Hotel has only a single remaining vacancy, posing a rooming predicament for two fresh arrivals, Sonny Kapoor (Dev Patel) pursues his expansionist dream of opening a second hotel.",JohnMadden,JudiDench,MaggieSmith,BillNighy
8788,129514,George Carlin... It's Bad for Ya! (2008) ,"It's Bad For Ya, Carlin's Emmy-nominated 14th and final HBO special from March of 2008 features Carlin's noted irreverent and unapologetic observations on topics ranging from death, ...
                    See full summary »",RoccoUrbisci,,,
8789,129657,Tracers (2015) ,"Wanted by the Chinese mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger.",DanielBenmayor,TaylorLautner,MarieAvgeropoulos,AdamRayner
8790,129659,"McFarland, USA (2015) ",Jim White moves his family after losing his last job as a football coach. He sees that some of the students are worth starting a cross-country team and turns seven students with no hope into one of the best cross-country teams.,NikiCaro,KevinCostner,MariaBello,RamiroRodriguez
8791,129737,Unfinished Business (2015) ,"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives. But what began as a routine business trip goes off the rails in every way imaginable, and unimaginable.",KenScott,VinceVaughn,DaveFranco,TomWilkinson
8792,129779,Ghost in the Shell Arise: Border 1 - Ghost Pain (2013) ,"In this prequel set one year after the fourth World War, cyborg and hacker extraordinaire Motoko Kusanagi from the military's 501st Secret Unit finds herself wrapped up in the investigation of a devastating bombing.",,MaayaSakamoto,IkkyuJuku,Ken'ichirôMatsuda
8793,129937,Run All Night (2015) ,"Mobster and hit man Jimmy Conlon has one night to figure out where his loyalties lie: with his estranged son, Mike, whose life is in danger, or his longtime best friend, mob boss Shawn Maguire, who wants Mike to pay for the death of his own son.",JaumeCollet-Serra,LiamNeeson,EdHarris,JoelKinnaman
8794,130050,Digging Up the Marrow (2014) ,A documentary exploring genre based monster art takes an odd turn when the filmmakers are contacted by a man who claims he can prove that monsters are indeed real.,AdamGreen,RayWise,AdamGreen,WillBarratt
8795,130052,Clown (2014) ,"A loving father finds a clown suit for his son's birthday party, only to realize that it's cursed.",JonWatts,AndyPowers,LauraAllen,PeterStormare
8796,130073,Cinderella (2015) ,"When her father unexpectedly dies, young Ella finds herself at the mercy of her cruel stepmother and her scheming stepsisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger.",KennethBranagh,LilyJames,CateBlanchett,RichardMadden
8797,130083,Kidnapping Mr. Heineken (2015) ,"The inside story of the planning, execution, rousing aftermath, and ultimate downfall of the kidnappers of beer tycoon Alfred ""Freddy"" Heineken in 1983, which resulted in the largest ransom ever paid for an individual.",DanielAlfredson,JimSturgess,SamWorthington,RyanKwanten
8798,130087,The Cobbler (2014) ,"A cobbler, bored of his everyday life, stumbles upon a magical heirloom that allows him to become other people and see the world in a different way.",TomMcCarthy,AdamSandler,MelonieDiaz,SteveBuscemi
8799,130444,Rubinrot (2013) ,"On her 16th birthday, Gwendolyn Shepherd finds out that instead of her cousin, she has inherited a rare gene that allows her to travel through time.",FelixFuchssteiner,JosefinePreuß,FlorianBartholomäi,UweKockisch
8800,130450,Pan (2015) ,"Twelve-year-old orphan Peter is spirited away to the magical world of Neverland, where he finds both fun and danger, and ultimately discovers his destiny -- to become the hero who will be for ever known as Peter Pan.",JoeWright,LeviMiller,HughJackman,GarrettHedlund
8801,130452,While We're Young (2014) ,A middle-aged couple's career and marriage are overturned when a disarming young couple enters their lives.,NoahBaumbach,BenStiller,NaomiWatts,AdamDriver
8802,130482,Too Late for Tears (1949) ,"Through a fluke circumstance a ruthless woman stumbles across a suitcase filled with $60,000, and she is determined to hold onto it even if it means murder.",ByronHaskin,LizabethScott,DonDeFore,DanDuryea
8803,130490,The Divergent Series: Insurgent (2015) ,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side.,RobertSchwentke,ShaileneWoodley,AnselElgort,TheoJames
8804,130498,La vérité si je mens! (1997) ,"The sentimental and comedic adventures of Eddie, a non-Jew trying to pass as Jewish though totally ignorant of Jewish traditions, as he works in a Jewish community.",ThomasGilou,RichardAnconina,RichardBohringer,AmiraCasar
8805,130518,The Amazing Screw-On Head (2006) ,A Civil War-era secret agent with an extraordinary special power serves under president Abraham Lincoln protecting America from supernatural foes. Unsold animated TV pilot adapted from a short comic book from the creator of Hellboy.,ChrisPrynoski,PaulGiamatti,DavidHydePierce,PattonOswalt
8806,130520,Home (2015) ,"An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference.",TimJohnson,JimParsons,Rihanna,SteveMartin
8807,130576,Midnight Special (2016) ,"A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.",JeffNichols,MichaelShannon,JoelEdgerton,KirstenDunst
8808,130578,The Gunman (2015) ,"A sniper on a mercenary assassination team, kills the minister of mines of the Congo. Terrier's successful kill shot forces him into hiding. Returning to the Congo years later, he becomes the target of a hit squad himself.",PierreMorel,SeanPenn,IdrisElba,JasmineTrinca
8809,130634,Furious 7 (2015) ,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,JamesWan,VinDiesel,PaulWalker,DwayneJohnson
8810,130686,The Final Girls (2015) ,"A young woman grieving the loss of her mother, a famous scream queen from the 1980s, finds herself pulled into the world of her mom's most famous movie. Reunited, the women must fight off the film's maniacal killer.",ToddStrauss-Schulson,TaissaFarmiga,MalinAkerman,AdamDevine
8811,130840,Spring (2014) ,"A young man in a personal tailspin flees from US to Italy, where he sparks up a romance with a woman harboring a dark, primordial secret.",,LouTaylorPucci,NadiaHilker,FrancescoCarnelutti
8812,130842,Power Rangers (2015) ,A dark and gritty re-imagining of the classic franchise.,JosephKahn,KateeSackhoff,JamesVanDerBeek,RussBain
8813,130970,George Carlin: Life Is Worth Losing (2005) ,George Carlin continues making people laugh with his 13th HBO stand-up special.,RoccoUrbisci,,,
8814,130976,Legend No. 17 (2013) ,"Biopic of Russian ice hockey legend Valeri Kharlamov from early childhood, rising to the pinnacle of the sport and his untimely death.",NikolayLebedev,DanilaKozlovsky,OlegMenshikov,SvetlanaIvanova
8815,130978,Lyubov i golubi (1985) ,"Injured on the job Vasily Kuzyakin gets a ticket to the resort. There he meets femme fatale Raisa Zakharovna, and once under the charm, moves to live with her. Unfortunately, a new life is not all that sweet as dreamed hapless Vasily.",VladimirMenshov,AleksandrMikhaylov,NinaDoroshina,LyudmilaGurchenko
8816,131013,Get Hard (2015) ,"When millionaire James King is jailed for fraud and bound for San Quentin, he turns to Darnell Lewis to prep him to go behind bars.",EtanCohen,WillFerrell,KevinHart,AlisonBrie
8817,131023,That Sugar Film (2014) ,Damon Gameau embarks on an experiment to document the effects of a high sugar diet on a healthy body.,DamonGameau,DamonGameau,HughJackman,MillaBakaitis
8818,131098,Saving Santa (2013) ,"A lowly stable elf finds that he is the only one who can stop an invasion of the North Pole by using the secret of Santa's Sleigh, a TimeGlobe, to travel back in time to Save Santa, twice.",,NewellAlexander,NoelClarke,JoanCollins
8819,131104,The Brain (1969) ,"When NATO transfers some of its funds from Paris to Brussels by train, a criminal mastermind posing as a British colonel plans to steal it but two petty French thieves also have the same intent.",GérardOury,Jean-PaulBelmondo,Bourvil,DavidNiven
8820,131130,Tom and Jerry: A Nutcracker Tale (2007) ,"Tom and his army of stray cats take over Jerry's magical kingdom of living toys. Chased by Tom and his cronies, Jerry must find the Toymaker and get help to win his kingdom back before sunrise when the window of opportunity closes.",,ChantalStrand,IanJamesCorlett,KathleenBarr
8821,131237,O chyom govoryat muzhchiny (2010) ,"Four long-time friends take a two day road trip from Moscow to Odessa to attend a friend's party. While traveling, they discuss with one another the negatives about being married men.",DmitriyDyachenko,LeonidBarats,AleksandrDemidov,KamilLarin
8822,131439,Kill Me Three Times (2014) ,"Professional hit-man Charlie Wolfe finds himself in three tales of murder, blackmail and revenge after a botched contract assignment.",KrivStenders,SimonPegg,TeresaPalmer,AliceBraga
8823,131480,Poker Night (2014) ,"When a new detective is caught by a vicious psychopath and locked in a basement, he must use the knowledge he learned from some of the best detectives at Poker Night, then match wits against his captor.",GregFrancis,BeauMirchoff,RonPerlman,GiancarloEsposito
8824,131578,Reckless Kelly (1993) ,"""Reckless Kelly is the Australian Robin Hood"". Kelly is a bank robber, a pop-culture hero and video shop owner. This modern story tells how he is furious when a Japanese company wants to ...
                    See full summary »",YahooSerious,YahooSerious,MeloraHardin,AlexeiSayle
8825,131610,Willy/Milly (1986) ,"Milly is annoyed whenever her mom tells her to behave more appropriate for a girl. She's just not interested in fancy dresses or prom dances. Some day her best friend's little brother ...
                    See full summary »",PaulSchneider,PamelaAdlon,PattyDuke,EricGurry
8826,131656,Shaun the Sheep Movie (2015) ,"When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home.",,JustinFletcher,JohnSparkes,OmidDjalili
8827,131714,Last Knights (2015) ,A fallen warrior rises against a corrupt and sadistic ruler to avenge his dishonored master.,KazuakiKiriya,CliveOwen,MorganFreeman,AkselHennie
8828,131724,The Jinx: The Life and Deaths of Robert Durst             ,"Filmmaker Andrew Jarecki examines the complicated life of reclusive real estate icon Robert Durst, the key suspect in a series of unsolved crimes.",,RobertDurst,AndrewJarecki,GaryNapoli
8829,131739,Batman vs. Robin (2015) ,"While Damian Wayne struggles to cope with Batman's no-killing rule, he soon starts to believe that his destiny lies within a secret society known as, The Court of Owls.",JayOliva,StuartAllan,TroyBaker,KevinConroy
8830,131749,Nice and Easy (2014) ,"Sebastian has one ambition in life: to do nothing. His horizon is his couch. His life he does not want to live but contemplate. But today, if you do nothing - You are nothing. So driven by ...
                    See full summary »",BenjaminGuedj,BaptisteLecaplain,CharlotteLeBon,FélixMoati
8831,131796,Woman in Gold (2015) ,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.",SimonCurtis,HelenMirren,RyanReynolds,DanielBrühl
8832,131826,Iliza Shlesinger: Freezing Hot (2015) ,"Smart and brazen comedian Iliza Shlesinger applies her fresh, laugh-out-loud perspective to the universal struggles between men and women.",SamuelBrownfield,,,
8833,131920,The Road Within (2014) ,A young man with Tourette's Syndrome embarks on a road trip with his recently-deceased mother's ashes.,GrenWells,RobertSheehan,DevPatel,ZoëKravitz
8834,131934,The Malibu Bikini Shop (1986) ,Two brothers who have just graduated from college inherit a bikini store from their aunt.,DavidWechter,MichaelDavidWright,BruceGreenwood,AmandaHoranKennedy
8835,132046,Tomorrowland (2015) ,"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",BradBird,GeorgeClooney,BrittRobertson,HughLaurie
8836,132084,Let It Be Me (1995) ,"After becoming engaged to Emily, Gabe finds himself watching a graceful pair of dancers in a dance studio window. Hoping to learn to dance for his upcoming wedding, Gabe enters the studio ...
                    See full summary »",EleanorBergstein,CampbellScott,JenniferBeals,YancyButler
